time,V_Load_1,V_Load_2
1.458E-5sec,2.963E1V,2.963E1V
1.458E-5sec,2.963E1V,2.963E1V
1.458E-5sec,2.963E1V,2.963E1V
1.458E-5sec,2.963E1V,2.963E1V
1.458E-5sec,2.963E1V,2.963E1V
1.458E-5sec,2.963E1V,2.963E1V
1.458E-5sec,2.963E1V,2.963E1V
1.458E-5sec,2.963E1V,2.963E1V
1.458E-5sec,2.963E1V,2.963E1V
1.458E-5sec,2.963E1V,2.963E1V
1.459E-5sec,2.963E1V,2.963E1V
1.459E-5sec,2.963E1V,2.963E1V
1.459E-5sec,2.963E1V,2.963E1V
1.459E-5sec,2.963E1V,2.963E1V
1.459E-5sec,2.963E1V,2.963E1V
1.459E-5sec,2.963E1V,2.963E1V
1.459E-5sec,2.963E1V,2.963E1V
1.459E-5sec,2.963E1V,2.963E1V
1.459E-5sec,2.963E1V,2.963E1V
1.459E-5sec,2.963E1V,2.963E1V
1.460E-5sec,2.963E1V,2.963E1V
1.460E-5sec,2.963E1V,2.963E1V
1.460E-5sec,2.963E1V,2.963E1V
1.460E-5sec,2.963E1V,2.963E1V
1.460E-5sec,2.963E1V,2.963E1V
1.460E-5sec,2.963E1V,2.963E1V
1.460E-5sec,2.963E1V,2.963E1V
1.460E-5sec,2.963E1V,2.963E1V
1.460E-5sec,2.963E1V,2.963E1V
1.460E-5sec,2.963E1V,2.963E1V
1.461E-5sec,2.963E1V,2.963E1V
1.461E-5sec,2.963E1V,2.963E1V
1.461E-5sec,2.963E1V,2.963E1V
1.461E-5sec,2.963E1V,2.963E1V
1.461E-5sec,2.963E1V,2.963E1V
1.461E-5sec,2.963E1V,2.963E1V
1.461E-5sec,2.963E1V,2.963E1V
1.461E-5sec,2.963E1V,2.963E1V
1.461E-5sec,2.963E1V,2.963E1V
1.461E-5sec,2.963E1V,2.963E1V
1.462E-5sec,2.963E1V,2.963E1V
1.462E-5sec,2.963E1V,2.963E1V
1.462E-5sec,2.963E1V,2.963E1V
1.462E-5sec,2.963E1V,2.963E1V
1.462E-5sec,2.963E1V,2.963E1V
1.462E-5sec,2.963E1V,2.963E1V
1.462E-5sec,2.963E1V,2.963E1V
1.462E-5sec,2.963E1V,2.963E1V
1.462E-5sec,2.963E1V,2.963E1V
1.462E-5sec,2.963E1V,2.963E1V
1.463E-5sec,2.963E1V,2.963E1V
1.463E-5sec,2.963E1V,2.963E1V
1.463E-5sec,2.963E1V,2.963E1V
1.463E-5sec,2.963E1V,2.963E1V
1.463E-5sec,2.963E1V,2.963E1V
1.463E-5sec,2.963E1V,2.963E1V
1.463E-5sec,2.963E1V,2.963E1V
1.463E-5sec,2.963E1V,2.963E1V
1.463E-5sec,2.963E1V,2.963E1V
1.463E-5sec,2.963E1V,2.963E1V
1.464E-5sec,2.963E1V,2.963E1V
1.464E-5sec,2.963E1V,2.963E1V
1.464E-5sec,2.963E1V,2.963E1V
1.464E-5sec,2.963E1V,2.963E1V
1.464E-5sec,2.963E1V,2.963E1V
1.464E-5sec,2.963E1V,2.963E1V
1.464E-5sec,2.963E1V,2.963E1V
1.464E-5sec,2.963E1V,2.963E1V
1.464E-5sec,2.963E1V,2.963E1V
1.464E-5sec,2.963E1V,2.963E1V
1.465E-5sec,2.963E1V,2.963E1V
1.465E-5sec,2.963E1V,2.963E1V
1.465E-5sec,2.963E1V,2.963E1V
1.465E-5sec,2.963E1V,2.963E1V
1.465E-5sec,2.963E1V,2.963E1V
1.465E-5sec,2.963E1V,2.963E1V
1.465E-5sec,2.963E1V,2.963E1V
1.465E-5sec,2.963E1V,2.963E1V
1.465E-5sec,2.963E1V,2.963E1V
1.465E-5sec,2.963E1V,2.963E1V
1.466E-5sec,2.963E1V,2.963E1V
1.466E-5sec,2.963E1V,2.963E1V
1.466E-5sec,2.963E1V,2.963E1V
1.466E-5sec,2.963E1V,2.963E1V
1.466E-5sec,2.963E1V,2.963E1V
1.466E-5sec,2.963E1V,2.963E1V
1.466E-5sec,2.963E1V,2.963E1V
1.466E-5sec,2.963E1V,2.963E1V
1.466E-5sec,2.963E1V,2.963E1V
1.466E-5sec,2.963E1V,2.963E1V
1.467E-5sec,2.963E1V,2.963E1V
1.467E-5sec,2.963E1V,2.963E1V
1.467E-5sec,2.963E1V,2.963E1V
1.467E-5sec,2.963E1V,2.963E1V
1.467E-5sec,2.963E1V,2.963E1V
1.467E-5sec,2.963E1V,2.963E1V
1.467E-5sec,2.963E1V,2.963E1V
1.467E-5sec,2.963E1V,2.963E1V
1.467E-5sec,2.963E1V,2.963E1V
1.467E-5sec,2.963E1V,2.963E1V
1.468E-5sec,2.963E1V,2.963E1V
1.468E-5sec,2.963E1V,2.963E1V
1.468E-5sec,2.963E1V,2.963E1V
1.468E-5sec,2.963E1V,2.963E1V
1.468E-5sec,2.963E1V,2.963E1V
1.468E-5sec,2.963E1V,2.963E1V
1.468E-5sec,2.963E1V,2.963E1V
1.468E-5sec,2.963E1V,2.963E1V
1.468E-5sec,2.963E1V,2.963E1V
1.468E-5sec,2.963E1V,2.963E1V
1.469E-5sec,2.963E1V,2.963E1V
1.469E-5sec,2.963E1V,2.963E1V
1.469E-5sec,2.963E1V,2.963E1V
1.469E-5sec,2.963E1V,2.963E1V
1.469E-5sec,2.963E1V,2.963E1V
1.469E-5sec,2.963E1V,2.963E1V
1.469E-5sec,2.963E1V,2.963E1V
1.469E-5sec,2.963E1V,2.963E1V
1.469E-5sec,2.963E1V,2.963E1V
1.469E-5sec,2.963E1V,2.963E1V
1.470E-5sec,2.963E1V,2.963E1V
1.470E-5sec,2.963E1V,2.963E1V
1.470E-5sec,2.963E1V,2.963E1V
1.470E-5sec,2.963E1V,2.963E1V
1.470E-5sec,2.963E1V,2.963E1V
1.470E-5sec,2.963E1V,2.963E1V
1.470E-5sec,2.963E1V,2.963E1V
1.470E-5sec,2.963E1V,2.963E1V
1.470E-5sec,2.963E1V,2.963E1V
1.470E-5sec,2.963E1V,2.963E1V
1.471E-5sec,2.963E1V,2.963E1V
1.471E-5sec,2.963E1V,2.963E1V
1.471E-5sec,2.963E1V,2.963E1V
1.471E-5sec,2.963E1V,2.963E1V
1.471E-5sec,2.963E1V,2.963E1V
1.471E-5sec,2.963E1V,2.963E1V
1.471E-5sec,2.963E1V,2.963E1V
1.471E-5sec,2.963E1V,2.963E1V
1.471E-5sec,2.963E1V,2.963E1V
1.471E-5sec,2.963E1V,2.963E1V
1.472E-5sec,2.963E1V,2.963E1V
1.472E-5sec,2.963E1V,2.963E1V
1.472E-5sec,2.963E1V,2.963E1V
1.472E-5sec,2.963E1V,2.963E1V
1.472E-5sec,2.963E1V,2.963E1V
1.472E-5sec,2.963E1V,2.963E1V
1.472E-5sec,2.963E1V,2.963E1V
1.472E-5sec,2.963E1V,2.963E1V
1.472E-5sec,2.963E1V,2.963E1V
1.472E-5sec,2.963E1V,2.963E1V
1.473E-5sec,2.963E1V,2.963E1V
1.473E-5sec,2.963E1V,2.963E1V
1.473E-5sec,2.963E1V,2.963E1V
1.473E-5sec,2.963E1V,2.963E1V
1.473E-5sec,2.963E1V,2.963E1V
1.473E-5sec,2.963E1V,2.963E1V
1.473E-5sec,2.963E1V,2.963E1V
1.473E-5sec,2.963E1V,2.963E1V
1.473E-5sec,2.963E1V,2.963E1V
1.473E-5sec,2.963E1V,2.963E1V
1.474E-5sec,2.963E1V,2.963E1V
1.474E-5sec,2.963E1V,2.963E1V
1.474E-5sec,2.963E1V,2.963E1V
1.474E-5sec,2.963E1V,2.963E1V
1.474E-5sec,2.963E1V,2.963E1V
1.474E-5sec,2.963E1V,2.963E1V
1.474E-5sec,2.963E1V,2.963E1V
1.474E-5sec,2.963E1V,2.963E1V
1.474E-5sec,2.963E1V,2.963E1V
1.474E-5sec,2.963E1V,2.963E1V
1.475E-5sec,2.963E1V,2.963E1V
1.475E-5sec,2.963E1V,2.963E1V
1.475E-5sec,2.963E1V,2.963E1V
1.475E-5sec,2.963E1V,2.963E1V
1.475E-5sec,2.963E1V,2.963E1V
1.475E-5sec,2.963E1V,2.963E1V
1.475E-5sec,2.963E1V,2.963E1V
1.475E-5sec,2.963E1V,2.963E1V
1.475E-5sec,2.963E1V,2.963E1V
1.475E-5sec,2.963E1V,2.963E1V
1.476E-5sec,2.963E1V,2.963E1V
1.476E-5sec,2.963E1V,2.963E1V
1.476E-5sec,2.963E1V,2.963E1V
1.476E-5sec,2.963E1V,2.963E1V
1.476E-5sec,2.963E1V,2.963E1V
1.476E-5sec,2.963E1V,2.963E1V
1.476E-5sec,2.963E1V,2.963E1V
1.476E-5sec,2.963E1V,2.963E1V
1.476E-5sec,2.963E1V,2.963E1V
1.476E-5sec,2.963E1V,2.963E1V
1.477E-5sec,2.963E1V,2.963E1V
1.477E-5sec,2.963E1V,2.963E1V
1.477E-5sec,2.963E1V,2.963E1V
1.477E-5sec,2.963E1V,2.963E1V
1.477E-5sec,2.963E1V,2.963E1V
1.477E-5sec,2.963E1V,2.963E1V
1.477E-5sec,2.963E1V,2.963E1V
1.477E-5sec,2.963E1V,2.963E1V
1.477E-5sec,2.963E1V,2.963E1V
1.477E-5sec,2.963E1V,2.963E1V
1.478E-5sec,2.963E1V,2.963E1V
1.478E-5sec,2.963E1V,2.963E1V
1.478E-5sec,2.963E1V,2.963E1V
1.478E-5sec,2.963E1V,2.963E1V
1.478E-5sec,2.963E1V,2.963E1V
1.478E-5sec,2.963E1V,2.963E1V
1.478E-5sec,2.963E1V,2.963E1V
1.478E-5sec,2.963E1V,2.963E1V
1.478E-5sec,2.963E1V,2.963E1V
1.478E-5sec,2.963E1V,2.963E1V
1.479E-5sec,2.963E1V,2.963E1V
1.479E-5sec,2.963E1V,2.963E1V
1.479E-5sec,2.963E1V,2.963E1V
1.479E-5sec,2.963E1V,2.963E1V
1.479E-5sec,2.963E1V,2.963E1V
1.479E-5sec,2.963E1V,2.963E1V
1.479E-5sec,2.963E1V,2.963E1V
1.479E-5sec,2.963E1V,2.963E1V
1.479E-5sec,2.963E1V,2.963E1V
1.479E-5sec,2.963E1V,2.963E1V
1.480E-5sec,2.963E1V,2.963E1V
1.480E-5sec,2.963E1V,2.963E1V
1.480E-5sec,2.963E1V,2.963E1V
1.480E-5sec,2.963E1V,2.963E1V
1.480E-5sec,2.963E1V,2.963E1V
1.480E-5sec,2.963E1V,2.963E1V
1.480E-5sec,2.963E1V,2.963E1V
1.480E-5sec,2.963E1V,2.963E1V
1.480E-5sec,2.963E1V,2.963E1V
1.480E-5sec,2.963E1V,2.963E1V
1.481E-5sec,2.963E1V,2.963E1V
1.481E-5sec,2.963E1V,2.963E1V
1.481E-5sec,2.963E1V,2.963E1V
1.481E-5sec,2.963E1V,2.963E1V
1.481E-5sec,2.963E1V,2.963E1V
1.481E-5sec,2.963E1V,2.963E1V
1.481E-5sec,2.963E1V,2.963E1V
1.481E-5sec,2.963E1V,2.963E1V
1.481E-5sec,2.963E1V,2.963E1V
1.481E-5sec,2.963E1V,2.963E1V
1.482E-5sec,2.963E1V,2.963E1V
1.482E-5sec,2.963E1V,2.963E1V
1.482E-5sec,2.963E1V,2.963E1V
1.482E-5sec,2.963E1V,2.963E1V
1.482E-5sec,2.963E1V,2.963E1V
1.482E-5sec,2.963E1V,2.963E1V
1.482E-5sec,2.963E1V,2.963E1V
1.482E-5sec,2.963E1V,2.963E1V
1.482E-5sec,2.963E1V,2.963E1V
1.482E-5sec,2.963E1V,2.963E1V
1.483E-5sec,2.963E1V,2.963E1V
1.483E-5sec,2.963E1V,2.963E1V
1.483E-5sec,2.963E1V,2.963E1V
1.483E-5sec,2.963E1V,2.963E1V
1.483E-5sec,2.963E1V,2.963E1V
1.483E-5sec,2.963E1V,2.963E1V
1.483E-5sec,2.963E1V,2.963E1V
1.483E-5sec,2.963E1V,2.963E1V
1.483E-5sec,2.963E1V,2.963E1V
1.483E-5sec,2.963E1V,2.963E1V
1.484E-5sec,2.963E1V,2.963E1V
1.484E-5sec,2.963E1V,2.963E1V
1.484E-5sec,2.963E1V,2.963E1V
1.484E-5sec,2.963E1V,2.963E1V
1.484E-5sec,2.963E1V,2.963E1V
1.484E-5sec,2.963E1V,2.963E1V
1.484E-5sec,2.963E1V,2.963E1V
1.484E-5sec,2.963E1V,2.963E1V
1.484E-5sec,2.963E1V,2.963E1V
1.484E-5sec,2.963E1V,2.963E1V
1.485E-5sec,2.963E1V,2.963E1V
1.485E-5sec,2.963E1V,2.963E1V
1.485E-5sec,2.963E1V,2.963E1V
1.485E-5sec,2.963E1V,2.963E1V
1.485E-5sec,2.963E1V,2.963E1V
1.485E-5sec,2.963E1V,2.963E1V
1.485E-5sec,2.963E1V,2.963E1V
1.485E-5sec,2.963E1V,2.963E1V
1.485E-5sec,2.963E1V,2.963E1V
1.485E-5sec,2.963E1V,2.963E1V
1.486E-5sec,2.963E1V,2.963E1V
1.486E-5sec,2.963E1V,2.963E1V
1.486E-5sec,2.963E1V,2.963E1V
1.486E-5sec,2.963E1V,2.963E1V
1.486E-5sec,2.963E1V,2.963E1V
1.486E-5sec,2.963E1V,2.963E1V
1.486E-5sec,2.963E1V,2.963E1V
1.486E-5sec,2.963E1V,2.963E1V
1.486E-5sec,2.963E1V,2.963E1V
1.486E-5sec,2.963E1V,2.963E1V
1.487E-5sec,2.963E1V,2.963E1V
1.487E-5sec,2.963E1V,2.963E1V
1.487E-5sec,2.963E1V,2.963E1V
1.487E-5sec,2.963E1V,2.963E1V
1.487E-5sec,2.963E1V,2.963E1V
1.487E-5sec,2.963E1V,2.963E1V
1.487E-5sec,2.963E1V,2.963E1V
1.487E-5sec,2.963E1V,2.963E1V
1.487E-5sec,2.963E1V,2.963E1V
1.487E-5sec,2.963E1V,2.963E1V
1.488E-5sec,2.963E1V,2.963E1V
1.488E-5sec,2.963E1V,2.963E1V
1.488E-5sec,2.963E1V,2.963E1V
1.488E-5sec,2.963E1V,2.963E1V
1.488E-5sec,2.963E1V,2.963E1V
1.488E-5sec,2.963E1V,2.963E1V
1.488E-5sec,2.963E1V,2.963E1V
1.488E-5sec,2.963E1V,2.963E1V
1.488E-5sec,2.963E1V,2.963E1V
1.488E-5sec,2.963E1V,2.963E1V
1.489E-5sec,2.963E1V,2.963E1V
1.489E-5sec,2.963E1V,2.963E1V
1.489E-5sec,2.963E1V,2.963E1V
1.489E-5sec,2.963E1V,2.963E1V
1.489E-5sec,2.963E1V,2.963E1V
1.489E-5sec,2.963E1V,2.963E1V
1.489E-5sec,2.963E1V,2.963E1V
1.489E-5sec,2.963E1V,2.963E1V
1.489E-5sec,2.963E1V,2.963E1V
1.489E-5sec,2.963E1V,2.963E1V
1.490E-5sec,2.963E1V,2.963E1V
1.490E-5sec,2.963E1V,2.963E1V
1.490E-5sec,2.963E1V,2.963E1V
1.490E-5sec,2.963E1V,2.963E1V
1.490E-5sec,2.963E1V,2.963E1V
1.490E-5sec,2.963E1V,2.963E1V
1.490E-5sec,2.963E1V,2.963E1V
1.490E-5sec,2.963E1V,2.963E1V
1.490E-5sec,2.963E1V,2.963E1V
1.490E-5sec,2.963E1V,2.963E1V
1.491E-5sec,2.963E1V,2.963E1V
1.491E-5sec,2.963E1V,2.963E1V
1.491E-5sec,2.963E1V,2.963E1V
1.491E-5sec,2.963E1V,2.963E1V
1.491E-5sec,2.963E1V,2.963E1V
1.491E-5sec,2.963E1V,2.963E1V
1.491E-5sec,2.963E1V,2.963E1V
1.491E-5sec,2.963E1V,2.963E1V
1.491E-5sec,2.963E1V,2.963E1V
1.491E-5sec,2.963E1V,2.963E1V
1.492E-5sec,2.963E1V,2.963E1V
1.492E-5sec,2.963E1V,2.963E1V
1.492E-5sec,2.963E1V,2.963E1V
1.492E-5sec,2.963E1V,2.963E1V
1.492E-5sec,2.963E1V,2.963E1V
1.492E-5sec,2.963E1V,2.963E1V
1.492E-5sec,2.963E1V,2.963E1V
1.492E-5sec,2.963E1V,2.963E1V
1.492E-5sec,2.963E1V,2.963E1V
1.492E-5sec,2.963E1V,2.963E1V
1.493E-5sec,2.963E1V,2.963E1V
1.493E-5sec,2.963E1V,2.963E1V
1.493E-5sec,2.963E1V,2.963E1V
1.493E-5sec,2.963E1V,2.963E1V
1.493E-5sec,2.963E1V,2.963E1V
1.493E-5sec,2.963E1V,2.963E1V
1.493E-5sec,2.963E1V,2.963E1V
1.493E-5sec,2.963E1V,2.963E1V
1.493E-5sec,2.963E1V,2.963E1V
1.493E-5sec,2.963E1V,2.963E1V
1.494E-5sec,2.963E1V,2.963E1V
1.494E-5sec,2.963E1V,2.963E1V
1.494E-5sec,2.963E1V,2.963E1V
1.494E-5sec,2.963E1V,2.963E1V
1.494E-5sec,2.963E1V,2.963E1V
1.494E-5sec,2.963E1V,2.963E1V
1.494E-5sec,2.963E1V,2.963E1V
1.494E-5sec,2.963E1V,2.963E1V
1.494E-5sec,2.963E1V,2.963E1V
1.494E-5sec,2.963E1V,2.963E1V
1.495E-5sec,2.963E1V,2.963E1V
1.495E-5sec,2.963E1V,2.963E1V
1.495E-5sec,2.963E1V,2.963E1V
1.495E-5sec,2.963E1V,2.963E1V
1.495E-5sec,2.963E1V,2.963E1V
1.495E-5sec,2.963E1V,2.963E1V
1.495E-5sec,2.963E1V,2.963E1V
1.495E-5sec,2.963E1V,2.963E1V
1.495E-5sec,2.963E1V,2.963E1V
1.495E-5sec,2.963E1V,2.963E1V
1.496E-5sec,2.963E1V,2.963E1V
1.496E-5sec,2.963E1V,2.963E1V
1.496E-5sec,2.963E1V,2.963E1V
1.496E-5sec,2.963E1V,2.963E1V
1.496E-5sec,2.963E1V,2.963E1V
1.496E-5sec,2.963E1V,2.963E1V
1.496E-5sec,2.963E1V,2.963E1V
1.496E-5sec,2.963E1V,2.963E1V
1.496E-5sec,2.963E1V,2.963E1V
1.496E-5sec,2.963E1V,2.963E1V
1.497E-5sec,2.963E1V,2.963E1V
1.497E-5sec,2.963E1V,2.963E1V
1.497E-5sec,2.963E1V,2.963E1V
1.497E-5sec,2.963E1V,2.963E1V
1.497E-5sec,2.963E1V,2.963E1V
1.497E-5sec,2.963E1V,2.963E1V
1.497E-5sec,2.963E1V,2.963E1V
1.497E-5sec,2.963E1V,2.963E1V
1.497E-5sec,2.963E1V,2.963E1V
1.497E-5sec,2.963E1V,2.963E1V
1.498E-5sec,2.963E1V,2.963E1V
1.498E-5sec,2.963E1V,2.963E1V
1.498E-5sec,2.963E1V,2.963E1V
1.498E-5sec,2.963E1V,2.963E1V
1.498E-5sec,2.963E1V,2.963E1V
1.498E-5sec,2.963E1V,2.963E1V
1.498E-5sec,2.963E1V,2.963E1V
1.498E-5sec,2.963E1V,2.963E1V
1.498E-5sec,2.963E1V,2.963E1V
1.498E-5sec,2.963E1V,2.963E1V
1.499E-5sec,2.963E1V,2.963E1V
1.499E-5sec,2.963E1V,2.963E1V
1.499E-5sec,2.963E1V,2.963E1V
1.499E-5sec,2.963E1V,2.963E1V
1.499E-5sec,2.963E1V,2.963E1V
1.499E-5sec,2.963E1V,2.963E1V
1.499E-5sec,2.963E1V,2.963E1V
1.499E-5sec,2.963E1V,2.963E1V
1.499E-5sec,2.963E1V,2.963E1V
1.499E-5sec,2.963E1V,2.963E1V
1.500E-5sec,2.963E1V,2.963E1V
1.500E-5sec,2.963E1V,2.963E1V
1.500E-5sec,2.963E1V,2.963E1V
1.500E-5sec,2.963E1V,2.963E1V
1.500E-5sec,2.963E1V,2.963E1V
1.500E-5sec,2.963E1V,2.963E1V
1.500E-5sec,2.963E1V,2.963E1V
1.500E-5sec,2.963E1V,2.963E1V
1.500E-5sec,2.963E1V,2.963E1V
1.500E-5sec,2.963E1V,2.963E1V
1.501E-5sec,2.963E1V,2.963E1V
1.501E-5sec,2.963E1V,2.963E1V
1.501E-5sec,2.963E1V,2.963E1V
1.501E-5sec,2.963E1V,2.963E1V
1.501E-5sec,2.963E1V,2.963E1V
1.501E-5sec,2.963E1V,2.963E1V
1.501E-5sec,2.963E1V,2.963E1V
1.501E-5sec,2.963E1V,2.963E1V
1.501E-5sec,2.963E1V,2.963E1V
1.501E-5sec,2.963E1V,2.963E1V
1.502E-5sec,2.963E1V,2.963E1V
1.502E-5sec,2.963E1V,2.963E1V
1.502E-5sec,2.963E1V,2.963E1V
1.502E-5sec,2.963E1V,2.963E1V
1.502E-5sec,2.963E1V,2.963E1V
1.502E-5sec,2.963E1V,2.963E1V
1.502E-5sec,2.963E1V,2.963E1V
1.502E-5sec,2.963E1V,2.963E1V
1.502E-5sec,2.963E1V,2.963E1V
1.502E-5sec,2.963E1V,2.963E1V
1.503E-5sec,2.963E1V,2.963E1V
1.503E-5sec,2.963E1V,2.963E1V
1.503E-5sec,2.963E1V,2.963E1V
1.503E-5sec,2.963E1V,2.963E1V
1.503E-5sec,2.963E1V,2.963E1V
1.503E-5sec,2.963E1V,2.963E1V
1.503E-5sec,2.963E1V,2.963E1V
1.503E-5sec,2.963E1V,2.963E1V
1.503E-5sec,2.963E1V,2.963E1V
1.503E-5sec,2.963E1V,2.963E1V
1.504E-5sec,2.963E1V,2.963E1V
1.504E-5sec,2.963E1V,2.963E1V
1.504E-5sec,2.963E1V,2.963E1V
1.504E-5sec,2.963E1V,2.963E1V
1.504E-5sec,2.963E1V,2.963E1V
1.504E-5sec,2.963E1V,2.963E1V
1.504E-5sec,2.963E1V,2.963E1V
1.504E-5sec,2.963E1V,2.963E1V
1.504E-5sec,2.963E1V,2.963E1V
1.504E-5sec,2.963E1V,2.963E1V
1.505E-5sec,2.963E1V,2.963E1V
1.505E-5sec,2.963E1V,2.963E1V
1.505E-5sec,2.963E1V,2.963E1V
1.505E-5sec,2.963E1V,2.963E1V
1.505E-5sec,2.963E1V,2.963E1V
1.505E-5sec,2.963E1V,2.963E1V
1.505E-5sec,2.963E1V,2.963E1V
1.505E-5sec,2.963E1V,2.963E1V
1.505E-5sec,2.963E1V,2.963E1V
1.505E-5sec,2.963E1V,2.963E1V
1.506E-5sec,2.963E1V,2.963E1V
1.506E-5sec,2.963E1V,2.963E1V
1.506E-5sec,2.963E1V,2.963E1V
1.506E-5sec,2.963E1V,2.963E1V
1.506E-5sec,2.963E1V,2.963E1V
1.506E-5sec,2.963E1V,2.963E1V
1.506E-5sec,2.963E1V,2.963E1V
1.506E-5sec,2.963E1V,2.963E1V
1.506E-5sec,2.963E1V,2.963E1V
1.506E-5sec,2.963E1V,2.963E1V
1.507E-5sec,2.963E1V,2.963E1V
1.507E-5sec,2.963E1V,2.963E1V
1.507E-5sec,2.963E1V,2.963E1V
1.507E-5sec,2.963E1V,2.963E1V
1.507E-5sec,2.963E1V,2.963E1V
1.507E-5sec,2.963E1V,2.963E1V
1.507E-5sec,2.963E1V,2.963E1V
1.507E-5sec,2.963E1V,2.963E1V
1.507E-5sec,2.963E1V,2.963E1V
1.507E-5sec,2.963E1V,2.963E1V
1.508E-5sec,2.963E1V,2.963E1V
1.508E-5sec,2.963E1V,2.963E1V
1.508E-5sec,2.963E1V,2.963E1V
1.508E-5sec,2.963E1V,2.963E1V
1.508E-5sec,2.963E1V,2.963E1V
1.508E-5sec,2.963E1V,2.963E1V
1.508E-5sec,2.963E1V,2.963E1V
1.508E-5sec,2.963E1V,2.963E1V
1.508E-5sec,2.963E1V,2.963E1V
1.508E-5sec,2.963E1V,2.963E1V
1.509E-5sec,2.963E1V,2.963E1V
1.509E-5sec,2.963E1V,2.963E1V
1.509E-5sec,2.963E1V,2.963E1V
1.509E-5sec,2.963E1V,2.963E1V
1.509E-5sec,2.963E1V,2.963E1V
1.509E-5sec,2.963E1V,2.963E1V
1.509E-5sec,2.963E1V,2.963E1V
1.509E-5sec,2.963E1V,2.963E1V
1.509E-5sec,2.963E1V,2.963E1V
1.509E-5sec,2.963E1V,2.963E1V
1.510E-5sec,2.963E1V,2.963E1V
1.510E-5sec,2.963E1V,2.963E1V
1.510E-5sec,2.963E1V,2.963E1V
1.510E-5sec,2.963E1V,2.963E1V
1.510E-5sec,2.963E1V,2.963E1V
1.510E-5sec,2.963E1V,2.963E1V
1.510E-5sec,2.963E1V,2.963E1V
1.510E-5sec,2.963E1V,2.963E1V
1.510E-5sec,2.963E1V,2.963E1V
1.510E-5sec,2.963E1V,2.963E1V
1.511E-5sec,2.963E1V,2.963E1V
1.511E-5sec,2.963E1V,2.963E1V
1.511E-5sec,2.963E1V,2.963E1V
1.511E-5sec,2.963E1V,2.963E1V
1.511E-5sec,2.963E1V,2.963E1V
1.511E-5sec,2.963E1V,2.963E1V
1.511E-5sec,2.963E1V,2.963E1V
1.511E-5sec,2.963E1V,2.963E1V
1.511E-5sec,2.963E1V,2.963E1V
1.511E-5sec,2.963E1V,2.963E1V
1.512E-5sec,2.963E1V,2.963E1V
1.512E-5sec,2.963E1V,2.963E1V
1.512E-5sec,2.963E1V,2.963E1V
1.512E-5sec,2.963E1V,2.963E1V
1.512E-5sec,2.963E1V,2.963E1V
1.512E-5sec,2.963E1V,2.963E1V
1.512E-5sec,2.963E1V,2.963E1V
1.512E-5sec,2.963E1V,2.963E1V
1.512E-5sec,2.963E1V,2.963E1V
1.512E-5sec,2.963E1V,2.963E1V
1.513E-5sec,2.963E1V,2.963E1V
1.513E-5sec,2.963E1V,2.963E1V
1.513E-5sec,2.963E1V,2.963E1V
1.513E-5sec,2.963E1V,2.963E1V
1.513E-5sec,2.963E1V,2.963E1V
1.513E-5sec,2.963E1V,2.963E1V
1.513E-5sec,2.963E1V,2.963E1V
1.513E-5sec,2.963E1V,2.963E1V
1.513E-5sec,2.963E1V,2.963E1V
1.513E-5sec,2.963E1V,2.963E1V
1.514E-5sec,2.963E1V,2.963E1V
1.514E-5sec,2.963E1V,2.963E1V
1.514E-5sec,2.963E1V,2.963E1V
1.514E-5sec,2.963E1V,2.963E1V
1.514E-5sec,2.963E1V,2.963E1V
1.514E-5sec,2.963E1V,2.963E1V
1.514E-5sec,2.963E1V,2.963E1V
1.514E-5sec,2.963E1V,2.963E1V
1.514E-5sec,2.963E1V,2.963E1V
1.514E-5sec,2.963E1V,2.963E1V
1.515E-5sec,2.963E1V,2.963E1V
1.515E-5sec,2.963E1V,2.963E1V
1.515E-5sec,2.963E1V,2.963E1V
1.515E-5sec,2.963E1V,2.963E1V
1.515E-5sec,2.963E1V,2.963E1V
1.515E-5sec,2.963E1V,2.963E1V
1.515E-5sec,2.963E1V,2.963E1V
1.515E-5sec,2.963E1V,2.963E1V
1.515E-5sec,2.963E1V,2.963E1V
1.515E-5sec,2.963E1V,2.963E1V
1.516E-5sec,2.963E1V,2.963E1V
1.516E-5sec,2.963E1V,2.963E1V
1.516E-5sec,2.963E1V,2.963E1V
1.516E-5sec,2.963E1V,2.963E1V
1.516E-5sec,2.963E1V,2.963E1V
1.516E-5sec,2.963E1V,2.963E1V
1.516E-5sec,2.963E1V,2.963E1V
1.516E-5sec,2.963E1V,2.963E1V
1.516E-5sec,2.963E1V,2.963E1V
1.516E-5sec,2.963E1V,2.963E1V
1.517E-5sec,2.963E1V,2.963E1V
1.517E-5sec,2.963E1V,2.963E1V
1.517E-5sec,2.963E1V,2.963E1V
1.517E-5sec,2.963E1V,2.963E1V
1.517E-5sec,2.963E1V,2.963E1V
1.517E-5sec,2.963E1V,2.963E1V
1.517E-5sec,2.963E1V,2.963E1V
1.517E-5sec,2.963E1V,2.963E1V
1.517E-5sec,2.963E1V,2.963E1V
1.517E-5sec,2.963E1V,2.963E1V
1.518E-5sec,2.963E1V,2.963E1V
1.518E-5sec,2.963E1V,2.963E1V
1.518E-5sec,2.963E1V,2.963E1V
1.518E-5sec,2.963E1V,2.963E1V
1.518E-5sec,2.963E1V,2.963E1V
1.518E-5sec,2.963E1V,2.963E1V
1.518E-5sec,2.963E1V,2.963E1V
1.518E-5sec,2.963E1V,2.963E1V
